case_id,year,month,state,location,species,status,illnesses,hospitalizations,fatalities
16840,2015,April,Michigan,Restaurant,Norovirus,Suspected,5,0.0,0.0
16841,2015,April,Minnesota,Office/Indoor Workplace,Norovirus,Confirmed,12,0.0,0.0
16842,2015,April,Minnesota,Banquet Facility,Norovirus genogroup II,Confirmed,22,0.0,0.0
16843,2015,April,Minnesota,Grocery Store,Norovirus genogroup I,Confirmed,7,0.0,0.0
16844,2015,April,Minnesota,Restaurant,Salmonella enterica,Confirmed,8,4.0,0.0
16845,2015,April,Montana,Catering Service,Norovirus genogroup II,Confirmed,29,0.0,0.0
16846,2015,April,Multistate,,"Escherichia coli, Shiga toxin-producing",Confirmed,7,5.0,0.0
16847,2015,April,Multistate,Private Home/Residence,Salmonella enterica,Confirmed,15,4.0,0.0
16848,2015,April,New Hampshire,Restaurant,,,13,0.0,0.0
16849,2015,April,New Jersey,Banquet Facility,,,6,0.0,0.0
16850,2015,April,New York,Restaurant,,,5,0.0,0.0
16851,2015,April,New York,Restaurant,Norovirus genogroup II,Confirmed,29,1.0,0.0
16852,2015,April,New York,Restaurant,Salmonella enterica,Confirmed,7,1.0,0.0
16853,2015,April,North Carolina,Banquet Facility,Salmonella unknown,Confirmed,10,0.0,0.0
16854,2015,April,North Carolina,,Salmonella enterica,Confirmed,6,0.0,0.0
16855,2015,April,Ohio,Restaurant,Norovirus genogroup II,Confirmed,20,0.0,0.0
16856,2015,April,Ohio,,,,2,0.0,0.0
16857,2015,April,Ohio,Restaurant,Norovirus genogroup II,Confirmed,4,0.0,0.0
16858,2015,April,Ohio,Private Home/Residence,Clostridium botulinum,Confirmed,29,28.0,2.0
16859,2015,April,Ohio,Restaurant,Campylobacter jejuni,Suspected,5,0.0,0.0
16860,2015,April,Oregon,Restaurant,Norovirus genogroup II,Confirmed,12,0.0,0.0
16861,2015,April,Oregon,,,,8,0.0,0.0
16862,2015,April,Pennsylvania,Restaurant,Norovirus,Suspected,9,0.0,0.0
16863,2015,April,South Carolina,Restaurant,Scombroid toxin,Confirmed,2,0.0,0.0
16864,2015,April,Tennessee,Unknown,Salmonella enterica,Confirmed,3,1.0,0.0
16865,2015,April,Texas,Restaurant,,,4,0.0,0.0
16866,2015,April,Texas,Restaurant,,,5,0.0,0.0
16867,2015,April,Texas,,Campylobacter unknown,Suspected,3,1.0,0.0
16868,2015,April,Texas,Restaurant,,,2,0.0,0.0
16869,2015,April,Texas,Fair/Festival,Norovirus genogroup II,Confirmed,35,1.0,0.0
16870,2015,April,Utah,,Salmonella enterica,Confirmed,4,0.0,0.0
16871,2015,April,Virginia,Restaurant,Norovirus genogroup II,Confirmed,7,0.0,0.0
16872,2015,April,Washington,Restaurant,Norovirus unknown,Suspected,3,0.0,0.0
16873,2015,April,Wisconsin,Fast Food Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,2,0.0,0.0
16874,2015,May,Alabama,Restaurant,Salmonella enterica,Confirmed,8,0.0,0.0
16875,2015,May,Alaska,Private Home/Residence,Clostridium botulinum,Confirmed,3,3.0,0.0
16876,2015,May,Arizona,,,,7,0.0,0.0
16877,2015,May,Arizona,Nursing Home/Assisted Living Facility,,,6,0.0,0.0
16878,2015,May,California,Fast Food Restaurant,Norovirus unknown,Suspected,3,0.0,0.0
16879,2015,May,California,Restaurant,Norovirus unknown,Confirmed,18,0.0,0.0
16880,2015,May,California,Restaurant,,,3,0.0,0.0
16881,2015,May,California,Restaurant,,,2,0.0,0.0
16882,2015,May,California,Restaurant,Norovirus unknown,Suspected,5,0.0,0.0
16883,2015,May,California,Restaurant,,,6,1.0,0.0
16884,2015,May,California,Banquet Facility,Norovirus unknown,Suspected,21,0.0,0.0
16885,2015,May,California,,Campylobacter jejuni,Confirmed,5,1.0,0.0
16886,2015,May,California,Restaurant,Salmonella enterica,Confirmed,4,1.0,0.0
16887,2015,May,Colorado,Restaurant,Shigella sonnei,Suspected,5,0.0,0.0
16888,2015,May,Connecticut,Restaurant,Norovirus genogroup I,Suspected,8,0.0,0.0
16889,2015,May,Connecticut,,,,10,1.0,0.0
16890,2015,May,Florida,Restaurant,Norovirus genogroup I,Confirmed,4,0.0,0.0
16891,2015,May,Florida,Catering Service,Salmonella enterica,Confirmed,14,0.0,0.0
16892,2015,May,Hawaii,Restaurant,,,2,0.0,0.0
16893,2015,May,Illinois,Unknown,Norovirus,Suspected,10,0.0,0.0
16894,2015,May,Illinois,Restaurant,,,5,0.0,0.0
16895,2015,May,Kansas,Restaurant,Salmonella enterica,Confirmed,10,1.0,0.0
16896,2015,May,Kansas,,Salmonella enterica,Suspected,7,0.0,0.0
16897,2015,May,Kentucky,Catering Service,Salmonella enterica,Confirmed,6,4.0,0.0
16898,2015,May,Louisiana,,Clostridium perfringens,Confirmed,8,0.0,0.0
16899,2015,May,Maryland,,Norovirus genogroup I,Confirmed,123,0.0,0.0
16900,2015,May,Maryland,Restaurant,,,2,0.0,0.0
16901,2015,May,Maryland,Private Home/Residence,,,28,0.0,0.0
16902,2015,May,Massachusetts,Farm/Dairy,Campylobacter unknown,Suspected,2,1.0,0.0
16903,2015,May,Michigan,Grocery Store,Norovirus genogroup II,Confirmed,14,0.0,0.0
16904,2015,May,Michigan,Restaurant,Norovirus genogroup II,Confirmed,6,0.0,0.0
16905,2015,May,Michigan,Restaurant,,,4,0.0,0.0
16906,2015,May,Minnesota,Grocery Store,Chemical or toxin,Suspected,5,0.0,0.0
16907,2015,May,Minnesota,Restaurant,Norovirus genogroup II,Confirmed,12,0.0,0.0
16908,2015,May,Minnesota,Restaurant,Clostridium perfringens,Confirmed,6,0.0,0.0
16909,2015,May,Minnesota,Office/Indoor Workplace,Clostridium perfringens,Suspected,4,0.0,0.0
16910,2015,May,Minnesota,Camp,Norovirus genogroup II,Confirmed,21,0.0,0.0
16911,2015,May,Minnesota,Private Home/Residence,Shigella sonnei,Confirmed,8,2.0,0.0
16912,2015,May,Minnesota,Restaurant,Norovirus,Suspected,10,2.0,0.0
16913,2015,May,Minnesota,Private Home/Residence,Campylobacter jejuni,Confirmed,13,1.0,0.0
16914,2015,May,Minnesota,Private Home/Residence,Salmonella enterica,Confirmed,5,2.0,0.0
16915,2015,May,Missouri,,Salmonella enterica,Suspected,6,0.0,0.0
16916,2015,May,Nevada,Banquet Facility,Norovirus unknown,Suspected,151,1.0,0.0
16917,2015,May,New Jersey,Banquet Facility,,,74,0.0,0.0
16918,2015,May,New Jersey,Banquet Facility,,,100,0.0,0.0
16919,2015,May,New York,Catering Service,Campylobacter,Confirmed,21,1.0,0.0
16920,2015,May,New York,Restaurant,Scombroid toxin,Confirmed,2,0.0,0.0
16921,2015,May,New York,Restaurant,,,3,0.0,0.0
16922,2015,May,New York,Restaurant,,,14,0.0,0.0
16923,2015,May,New York,Restaurant,,,27,0.0,0.0
16924,2015,May,New York,,Scombroid toxin,Confirmed,2,0.0,0.0
16925,2015,May,New York,Restaurant,Vibrio parahaemolyticus,Confirmed,3,0.0,0.0
16926,2015,May,North Carolina,Banquet Facility,,,19,0.0,0.0
16927,2015,May,North Dakota,School/College/University,,,8,0.0,0.0
16928,2015,May,Ohio,Fast Food Restaurant,,,2,0.0,0.0
16929,2015,May,Ohio,Restaurant,,,2,0.0,0.0
16930,2015,May,Ohio,Banquet Facility,Norovirus genogroup II,Confirmed,48,1.0,0.0
16931,2015,May,Ohio,Banquet Facility,Norovirus genogroup II,Confirmed,4,0.0,0.0
16932,2015,May,Ohio,Fast Food Restaurant,Norovirus genogroup II,Confirmed,5,0.0,0.0
16933,2015,May,Ohio,Fast Food Restaurant,,,2,0.0,0.0
16934,2015,May,Ohio,,,,2,0.0,0.0
16935,2015,May,Oregon,Restaurant,Norovirus genogroup II,Confirmed,12,0.0,0.0
16936,2015,May,Oregon,Restaurant,Norovirus genogroup II,Confirmed,2,0.0,0.0
16937,2015,May,Rhode Island,Restaurant,Staphylococcus aureus,Suspected,3,0.0,0.0
16938,2015,May,South Carolina,Restaurant,,,3,0.0,0.0
16939,2015,May,South Carolina,Restaurant,Bacillus cereus,Suspected,5,0.0,0.0
16940,2015,May,Tennessee,Restaurant,Salmonella enterica,Confirmed,4,0.0,0.0
16941,2015,May,Texas,Restaurant,,,4,0.0,0.0
16942,2015,May,Utah,,Staphylococcus aureus,Confirmed,58,0.0,0.0
16943,2015,May,Utah,,,,7,0.0,0.0
16944,2015,May,Utah,Fast Food Restaurant,Hepatitis A,Confirmed,2,1.0,0.0
16945,2015,May,Washington,Nursing Home/Assisted Living Facility,Norovirus unknown,Suspected,29,2.0,0.0
16946,2015,May,Washington,Restaurant,Norovirus unknown,Suspected,8,0.0,0.0
16947,2015,May,Washington,School/College/University,Norovirus genogroup II,Confirmed,37,0.0,0.0
16948,2015,May,Wisconsin,Grocery Store,Salmonella enterica,Confirmed,73,7.0,0.0
16949,2015,May,Wisconsin,Catering Service,Norovirus genogroup II,Confirmed,24,0.0,0.0
16950,2015,June,Alabama,Child Daycare,Staphylococcus aureus,Confirmed,86,30.0,0.0
16951,2015,June,Arizona,Restaurant,Salmonella enterica,Confirmed,4,1.0,0.0
16952,2015,June,California,Private Home/Residence,Norovirus unknown,Suspected,19,0.0,0.0
16953,2015,June,California,Restaurant,Norovirus unknown,Suspected,5,0.0,0.0
16954,2015,June,California,Banquet Facility,,,6,0.0,0.0
16955,2015,June,California,Restaurant,Salmonella enterica,Confirmed,11,4.0,0.0
16956,2015,June,Colorado,Unknown,,,15,0.0,0.0
16957,2015,June,Colorado,Restaurant,Norovirus,Suspected,2,0.0,0.0
16958,2015,June,Colorado,Camp,"Escherichia coli, Shiga toxin-producing",Suspected,6,0.0,0.0
16959,2015,June,Florida,Fast Food Restaurant,,,3,0.0,0.0
16960,2015,June,Florida,Restaurant,,,4,0.0,0.0
16961,2015,June,Florida,Restaurant,Staphylococcus,Suspected,3,0.0,0.0
16962,2015,June,Florida,,Vibrio parahaemolyticus,Suspected,2,0.0,0.0
16963,2015,June,Florida,Restaurant,Norovirus genogroup I,Confirmed,5,0.0,0.0
16964,2015,June,Florida,Restaurant,Norovirus genogroup II,Suspected,16,2.0,0.0
16965,2015,June,Florida,Restaurant,Staphylococcus aureus,Suspected,11,0.0,0.0
16966,2015,June,Florida,Private Home/Residence,Ciguatoxin,Confirmed,2,0.0,0.0
16967,2015,June,Idaho,Grocery Store,Salmonella enterica,Confirmed,275,15.0,0.0
16968,2015,June,Illinois,Restaurant,Norovirus genogroup I,Confirmed,24,1.0,0.0
16969,2015,June,Illinois,Private Home/Residence,Unknown,Suspected,8,1.0,0.0
16970,2015,June,Illinois,Catering Service,,,4,1.0,0.0
16971,2015,June,Illinois,Restaurant,Norovirus,Suspected,4,0.0,0.0
16972,2015,June,Illinois,Restaurant,Norovirus,Suspected,10,1.0,0.0
16973,2015,June,Kansas,Restaurant,Norovirus genogroup I,Suspected,10,0.0,0.0
16974,2015,June,Kansas,Restaurant,,,2,0.0,0.0
16975,2015,June,Kansas,,Campylobacter jejuni,Confirmed,3,1.0,0.0
16976,2015,June,Maryland,Prison/Jail,Clostridium perfringens,Confirmed,30,0.0,0.0
16977,2015,June,Maryland,Restaurant,Campylobacter jejuni,Confirmed,7,1.0,0.0
16978,2015,June,Maryland,Private Home/Residence,Ciguatoxin,Confirmed,4,0.0,0.0
16979,2015,June,Michigan,Restaurant,Norovirus genogroup II,Confirmed,11,0.0,0.0
16980,2015,June,Michigan,,Campylobacter unknown,Suspected,6,1.0,0.0
16981,2015,June,Minnesota,Restaurant,Clostridium perfringens,Suspected,3,0.0,0.0
16982,2015,June,Minnesota,Restaurant,Norovirus genogroup I,Suspected,17,0.0,0.0
16983,2015,June,Minnesota,Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,2,1.0,0.0
16984,2015,June,Minnesota,Private Home/Residence,Salmonella enterica,Confirmed,10,0.0,0.0
16985,2015,June,Missouri,Camp,Campylobacter jejuni,Confirmed,28,0.0,0.0
16986,2015,June,Multistate,Restaurant,Salmonella enterica,Confirmed,15,2.0,0.0
16987,2015,June,Multistate,,Listeria monocytogenes,Confirmed,19,19.0,1.0
16988,2015,June,New Jersey,Catering Service,,,5,0.0,0.0
16989,2015,June,New York,Restaurant,,,9,0.0,0.0
16990,2015,June,New York,Restaurant,Norovirus genogroup II,Suspected,4,0.0,0.0
16991,2015,June,New York,Restaurant,,,3,0.0,0.0
16992,2015,June,New York,Private Home/Residence,"Escherichia coli, Shiga toxin-producing",Confirmed,2,1.0,0.0
16993,2015,June,North Carolina,Restaurant,Salmonella enterica,Confirmed,283,27.0,1.0
16994,2015,June,Ohio,Restaurant,Norovirus,Suspected,4,0.0,0.0
16995,2015,June,Ohio,,Chemical or toxin,Confirmed,2,0.0,0.0
16996,2015,June,Ohio,Restaurant,,,2,0.0,0.0
16997,2015,June,Ohio,Unknown,Norovirus,Suspected,2,0.0,0.0
16998,2015,June,Ohio,Restaurant,,,2,1.0,0.0
16999,2015,June,Ohio,Private Home/Residence,Clostridium perfringens,Confirmed,57,0.0,1.0
17000,2015,June,Oregon,Restaurant,Norovirus genogroup II,Confirmed,9,0.0,0.0
17001,2015,June,South Carolina,Restaurant,Staphylococcus aureus,Suspected,4,0.0,0.0
17002,2015,June,South Carolina,Restaurant,Salmonella enterica,Confirmed,7,1.0,0.0
17003,2015,June,South Dakota,Restaurant,Salmonella enterica,Confirmed,13,1.0,0.0
17004,2015,June,Tennessee,Catering Service,,,4,,
17005,2015,June,Tennessee,,Cryptosporidium,Confirmed,2,0.0,0.0
17006,2015,June,Tennessee,Restaurant,Bacillus cereus,Suspected,4,0.0,0.0
17007,2015,June,Tennessee,Restaurant,Salmonella enterica,Confirmed,3,0.0,0.0
17008,2015,June,Texas,Catering Service,Salmonella enterica,Suspected,5,0.0,0.0
17009,2015,June,Utah,,,,6,0.0,0.0
17010,2015,June,Utah,Fast Food Restaurant,Norovirus genogroup II,Confirmed,110,1.0,0.0
17011,2015,June,Utah,,,,6,0.0,0.0
17012,2015,June,Utah,,Salmonella enterica,Confirmed,3,2.0,0.0
17013,2015,June,Utah,,Salmonella enterica,Confirmed,3,0.0,1.0
17014,2015,June,Virginia,School/College/University,"Escherichia coli, Shiga toxin-producing",Suspected,8,0.0,0.0
17015,2015,June,Washington,Private Home/Residence,Salmonella enterica,Confirmed,13,7.0,0.0
17016,2015,June,Washington,Restaurant,Salmonella enterica,Confirmed,22,1.0,0.0
17017,2015,June,Washington,Banquet Facility,Norovirus genogroup I,Confirmed,11,0.0,0.0
17018,2015,June,Wisconsin,Restaurant,Norovirus genogroup II,Confirmed,4,0.0,0.0
17019,2015,June,Wisconsin,Catering Service,Clostridium perfringens,Suspected,32,0.0,0.0
17020,2015,July,California,Restaurant,Norovirus unknown,Suspected,3,0.0,0.0
17021,2015,July,California,Fair/Festival,,,3,0.0,0.0
17022,2015,July,California,Fast Food Restaurant,Norovirus unknown,Suspected,2,0.0,0.0
17023,2015,July,California,Restaurant,,,4,0.0,0.0
17024,2015,July,California,Catering Service,Norovirus unknown,Suspected,10,0.0,0.0
17025,2015,July,California,Restaurant,Norovirus unknown,Suspected,2,0.0,0.0
17026,2015,July,California,Restaurant,Norovirus unknown,Suspected,8,0.0,0.0
17027,2015,July,Colorado,Private Home/Residence,Salmonella enterica,Confirmed,14,0.0,0.0
17028,2015,July,Connecticut,Camp,,,13,0.0,0.0
17029,2015,July,Connecticut,Nursing Home/Assisted Living Facility,Salmonella enterica,Confirmed,3,1.0,0.0
17030,2015,July,Florida,Restaurant,,,2,0.0,0.0
17031,2015,July,Florida,Restaurant,Ciguatoxin,Confirmed,4,0.0,0.0
17032,2015,July,Florida,Restaurant,Norovirus unknown,Suspected,2,0.0,0.0
17033,2015,July,Florida,Restaurant,Norovirus genogroup II,Confirmed,12,1.0,0.0
17034,2015,July,Florida,Restaurant,Norovirus unknown,Suspected,12,0.0,0.0
17035,2015,July,Hawaii,Restaurant,Scombroid toxin,Confirmed,2,0.0,0.0
17036,2015,July,Hawaii,Grocery Store,Salmonella enterica,Confirmed,3,0.0,0.0
17037,2015,July,Hawaii,Restaurant,,,2,0.0,0.0
17038,2015,July,Illinois,Grocery Store,Norovirus,Suspected,4,0.0,0.0
17039,2015,July,Illinois,Unknown,Salmonella enterica,Confirmed,6,0.0,0.0
17040,2015,July,Illinois,Restaurant,Norovirus,Suspected,4,0.0,0.0
17041,2015,July,Iowa,,Salmonella enterica,Confirmed,6,0.0,0.0
17042,2015,July,Kansas,Restaurant,Salmonella enterica,Confirmed,5,2.0,0.0
17043,2015,July,Kansas,Restaurant,,,5,0.0,0.0
17044,2015,July,Maryland,Restaurant,Norovirus genogroup II,Confirmed,4,0.0,0.0
17045,2015,July,Maryland,Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,9,6.0,0.0
17046,2015,July,Michigan,Restaurant,,,5,0.0,0.0
17047,2015,July,Michigan,Camp,Clostridium perfringens,Suspected,32,0.0,0.0
17048,2015,July,Michigan,,"Escherichia coli, Shiga toxin-producing",Confirmed,3,3.0,0.0
17049,2015,July,Minnesota,Fast Food Restaurant,Norovirus genogroup I,Confirmed,3,0.0,0.0
17050,2015,July,Minnesota,Private Home/Residence,Norovirus genogroup I,Suspected,5,0.0,0.0
17051,2015,July,Minnesota,Private Home/Residence,Campylobacter jejuni,Confirmed,3,0.0,0.0
17052,2015,July,Minnesota,Private Home/Residence,Campylobacter,Suspected,2,0.0,0.0
17053,2015,July,Multistate,Restaurant,Salmonella enterica,Confirmed,37,16.0,0.0
17054,2015,July,Multistate,,Salmonella enterica,Confirmed,13,0.0,0.0
17055,2015,July,Multistate,,Salmonella enterica,Confirmed,907,204.0,6.0
17056,2015,July,Nevada,Prison/Jail,"Escherichia coli, Shiga toxin-producing",Suspected,3,3.0,0.0
17057,2015,July,New Jersey,,,,39,0.0,0.0
17058,2015,July,New York,Restaurant,Clostridium perfringens,Confirmed,72,0.0,0.0
17059,2015,July,New York,Fast Food Restaurant,Salmonella enterica,Confirmed,7,4.0,0.0
17060,2015,July,New York,Catering Service,Staphylococcus aureus,Confirmed,45,0.0,0.0
17061,2015,July,New York,Restaurant,Campylobacter jejuni,Suspected,2,0.0,0.0
17062,2015,July,Ohio,,Salmonella enterica,Confirmed,9,2.0,0.0
17063,2015,July,Ohio,Restaurant,Chemical or toxin,Confirmed,2,0.0,0.0
17064,2015,July,Ohio,Fast Food Restaurant,,,2,0.0,0.0
17065,2015,July,Oregon,,Yersinia,Confirmed,2,0.0,0.0
17066,2015,July,Pennsylvania,Private Home/Residence,Puffer fish tetrodotoxin,Confirmed,5,2.0,0.0
17067,2015,July,South Carolina,Restaurant,Norovirus genogroup II,Confirmed,67,0.0,0.0
17068,2015,July,South Carolina,Religious Facility,Staphylococcus aureus,Confirmed,16,1.0,0.0
17069,2015,July,South Carolina,Catering Service,Salmonella enterica,Confirmed,17,9.0,0.0
17070,2015,July,Tennessee,Catering Service,Salmonella,Suspected,30,0.0,0.0
17071,2015,July,Texas,Restaurant,Shigella sonnei,Confirmed,19,0.0,0.0
17072,2015,July,Utah,Private Home/Residence,Clostridium botulinum,Confirmed,2,2.0,0.0
17073,2015,July,Virginia,Restaurant,Campylobacter,Suspected,3,0.0,0.0
17074,2015,July,Washington,Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,5,3.0,0.0
17075,2015,July,Washington,Restaurant,Salmonella enterica,Confirmed,3,0.0,0.0
17076,2015,July,Washington,,Vibrio parahaemolyticus,Suspected,3,0.0,0.0
17077,2015,July,Wisconsin,Hospital,,,11,0.0,0.0
17078,2015,August,Arizona,,Salmonella enterica,Confirmed,2,0.0,0.0
17079,2015,August,Arizona,,Salmonella enterica,Confirmed,5,1.0,0.0
17080,2015,August,California,Restaurant,Norovirus unknown,Suspected,4,0.0,0.0
17081,2015,August,California,Restaurant,Norovirus unknown,Confirmed,19,0.0,0.0
17082,2015,August,California,Restaurant,,,2,0.0,0.0
17083,2015,August,California,Restaurant,,,3,0.0,0.0
17084,2015,August,California,Private Home/Residence,Staphylococcus aureus,Suspected,6,0.0,0.0
17085,2015,August,California,Restaurant,,,26,0.0,0.0
17086,2015,August,California,Office/Indoor Workplace,Norovirus unknown,Suspected,26,0.0,0.0
17087,2015,August,California,Restaurant,Norovirus unknown,Suspected,4,0.0,0.0
17088,2015,August,California,Restaurant,Norovirus unknown,Confirmed,5,0.0,0.0
17089,2015,August,California,Banquet Facility,Norovirus unknown,Confirmed,33,0.0,0.0
17090,2015,August,California,Catering Service,Bacterium,Suspected,9,0.0,0.0
17091,2015,August,Colorado,Restaurant,,,6,0.0,0.0
17092,2015,August,Colorado,Fast Food Restaurant,Salmonella enterica,Confirmed,9,0.0,0.0
17093,2015,August,Colorado,Catering Service,Norovirus,Suspected,7,1.0,0.0
17094,2015,August,Connecticut,Restaurant Buffet,Salmonella enterica,Confirmed,3,1.0,0.0
17095,2015,August,Delaware,Catering Service,,,18,,
17096,2015,August,Florida,Restaurant,Bacillus cereus,Suspected,6,0.0,0.0
17097,2015,August,Florida,Catering Service,,,16,0.0,0.0
17098,2015,August,Florida,Banquet Facility,Norovirus genogroup II,Confirmed,27,0.0,0.0
17099,2015,August,Florida,Private Home/Residence,Ciguatoxin,Confirmed,2,0.0,0.0
17100,2015,August,Florida,Private Home/Residence,Ciguatoxin,Confirmed,3,0.0,0.0
17101,2015,August,Florida,Ship/Boat,Ciguatoxin,Confirmed,3,0.0,0.0
17102,2015,August,Florida,Private Home/Residence,Ciguatoxin,Confirmed,3,3.0,0.0
17103,2015,August,Florida,Private Home/Residence,Ciguatoxin,Confirmed,2,0.0,0.0
17104,2015,August,Hawaii,Fast Food Restaurant,Salmonella enterica,Confirmed,3,0.0,0.0
17105,2015,August,Illinois,Catering Service,Salmonella enterica,Confirmed,46,1.0,0.0
17106,2015,August,Kansas,Restaurant,,,2,0.0,0.0
17107,2015,August,Kansas,Private Home/Residence,Campylobacter unknown,Confirmed,14,1.0,0.0
17108,2015,August,Kansas,Grocery Store,,,3,0.0,0.0
17109,2015,August,Kansas,Fast Food Restaurant,,,2,0.0,0.0
17110,2015,August,Kansas,Restaurant Buffet,,,3,0.0,0.0
17111,2015,August,Kansas,Restaurant,,,2,0.0,0.0
17112,2015,August,Louisiana,,Clostridium perfringens,Confirmed,9,0.0,0.0
17113,2015,August,Maryland,Restaurant,Sapovirus unknown,Suspected,3,0.0,0.0
17114,2015,August,Maryland,Restaurant,Campylobacter jejuni,Confirmed,2,0.0,0.0
17115,2015,August,Maryland,Private Home/Residence,Ciguatoxin,Confirmed,2,0.0,0.0
17116,2015,August,Minnesota,Restaurant,Salmonella enterica,Confirmed,9,0.0,0.0
17117,2015,August,Multistate,Fast Food Restaurant,Salmonella enterica,Confirmed,119,17.0,0.0
17118,2015,August,Multistate,Restaurant,Salmonella enterica,Confirmed,81,2.0,0.0
